player_id,player_name,team,season,week,position,week_is_active,raw_games_value,ppr_points,targets,receptions,receiving_yards,receiving_tds,snap_share,route_participation,target_share,air_yard_share
00-0035703,M.Boykin,BAL,2020,9,WR,true,,2.1,1,1,11,0,,,,
00-0035703,M.Boykin,BAL,2020,13,WR,true,,10.8,3,1,38,1,,,,
00-0035703,M.Boykin,BAL,2020,14,WR,true,,2.5,1,1,15,0,,,,
00-0035703,M.Boykin,BAL,2020,15,WR,true,,7.4,2,1,4,1,,,,
00-0035703,M.Boykin,BAL,2020,16,WR,true,,2.3,2,1,13,0,,,,
00-0035703,M.Boykin,BAL,2020,17,WR,true,,11.3,2,1,43,1,,,,
00-0035703,M.Boykin,BAL,2021,6,WR,true,,1.6,1,1,6,0,,,,
00-0035703,M.Boykin,PIT,2022,1,WR,true,,0,1,0,0,0,,,,
00-0035703,M.Boykin,PIT,2022,5,WR,true,,2.1,1,1,11,0,,,,
00-0035703,M.Boykin,PIT,2022,15,WR,true,,1,1,1,0,0,,,,
00-0035703,M.Boykin,PIT,2023,2,WR,true,,1.5,1,1,5,0,,,,
00-0035703,M.Boykin,PIT,2023,5,WR,true,,0,1,0,0,0,,,,
00-0035703,M.Boykin,PIT,2023,9,WR,true,,1.6,1,1,6,0,,,,
00-0035703,M.Boykin,PIT,2023,16,WR,true,,1.6,1,1,6,0,,,,
00-0035719,D.Samuel,SF,2020,4,WR,true,,7.5,3,3,35,0,,,,
00-0035719,D.Samuel,SF,2020,5,WR,true,,4.2,8,2,19,0,,,,
00-0035719,D.Samuel,SF,2020,6,WR,true,,18,6,6,66,1,,,,
00-0035719,D.Samuel,SF,2020,7,WR,true,,12.2,5,5,65,0,,,,
00-0035719,D.Samuel,SF,2020,12,WR,true,,24.3,13,11,133,0,,,,
00-0035719,D.Samuel,SF,2020,13,WR,true,,13.6,9,6,73,0,,,,
00-0035719,D.Samuel,SF,2020,14,WR,true,,0.9,0,0,0,0,,,,
00-0035719,D.Samuel,SF,2021,1,WR,true,,31.9,12,9,189,1,,,,
00-0035719,D.Samuel,SF,2021,2,WR,true,,16.1,8,6,93,0,,,,
00-0035719,D.Samuel,SF,2021,3,WR,true,,10.2,10,5,52,0,,,,
00-0035719,D.Samuel,SF,2021,4,WR,true,,35.7,13,8,156,2,,,,
00-0035719,D.Samuel,SF,2021,5,WR,true,,16.1,9,3,58,0,,,,
00-0035719,D.Samuel,SF,2021,7,WR,true,,21,11,7,100,1,,,,
00-0035719,D.Samuel,SF,2021,8,WR,true,,23.1,9,6,171,0,,,,
00-0035719,D.Samuel,SF,2021,9,WR,true,,11.3,9,5,63,0,,,,
00-0035719,D.Samuel,SF,2021,10,WR,true,,30.3,5,5,97,1,,,,
00-0035719,D.Samuel,SF,2021,11,WR,true,,16.4,2,1,15,0,,,,
00-0035719,D.Samuel,SF,2021,12,WR,true,,20.8,4,1,12,0,,,,
00-0035719,D.Samuel,SF,2021,14,WR,true,,12.9,1,1,22,0,,,,
00-0035719,D.Samuel,SF,2021,15,WR,true,,18.9,5,4,60,0,,,,
00-0035719,D.Samuel,SF,2021,16,WR,true,,28.1,11,9,159,0,,,,
00-0035719,D.Samuel,SF,2021,17,WR,true,,17.2,6,3,63,1,,,,
00-0035719,D.Samuel,SF,2021,18,WR,true,,28.96,6,4,95,0,,,,
00-0035719,D.Samuel,SF,2022,1,WR,true,,12.6,7,2,14,0,,,,
00-0035719,D.Samuel,SF,2022,2,WR,true,,14.7,6,5,44,0,,,,
00-0035719,D.Samuel,SF,2022,3,WR,true,,12.9,8,5,73,0,,,,
00-0035719,D.Samuel,SF,2022,4,WR,true,,23.7,7,6,115,1,,,,
00-0035719,D.Samuel,SF,2022,5,WR,true,,11.2,9,2,20,1,,,,
00-0035719,D.Samuel,SF,2022,6,WR,true,,16,10,7,79,0,,,,
00-0035719,D.Samuel,SF,2022,7,WR,true,,9.4,7,5,42,0,,,,
00-0035719,D.Samuel,SF,2022,10,WR,true,,7.1,6,2,24,0,,,,
00-0035719,D.Samuel,SF,2022,11,WR,true,,22.4,9,7,57,0,,,,
00-0035719,D.Samuel,SF,2022,12,WR,true,,7.3,7,3,43,0,,,,
00-0035719,D.Samuel,SF,2022,13,WR,true,,12.3,10,6,58,0,,,,
00-0035719,D.Samuel,SF,2022,14,WR,true,,14.4,5,4,43,0,,,,
00-0035719,D.Samuel,SF,2022,18,WR,true,,4.4,3,2,20,0,,,,
00-0035719,D.Samuel,SF,2023,1,WR,true,,11.3,7,5,55,0,,,,
00-0035719,D.Samuel,SF,2023,2,WR,true,,22.1,9,6,63,0,,,,
00-0035719,D.Samuel,SF,2023,3,WR,true,,25.1,12,6,129,1,,,,
00-0035719,D.Samuel,SF,2023,4,WR,true,,0.6,0,0,0,0,,,,
00-0035719,D.Samuel,SF,2023,5,WR,true,,11.5,3,3,55,0,,,,
00-0035719,D.Samuel,SF,2023,6,WR,true,,1.1,1,0,0,0,,,,
00-0035719,D.Samuel,SF,2023,10,WR,true,,15.9,4,4,30,0,,,,
00-0035719,D.Samuel,SF,2023,11,WR,true,,9.2,4,3,63,0,,,,
00-0035719,D.Samuel,SF,2023,12,WR,true,,22.4,9,7,79,0,,,,
00-0035719,D.Samuel,SF,2023,13,WR,true,,35.8,4,4,116,2,,,,
00-0035719,D.Samuel,SF,2023,14,WR,true,,34,9,7,149,1,,,,
00-0035719,D.Samuel,SF,2023,15,WR,true,,21.9,7,4,48,2,,,,
00-0035719,D.Samuel,SF,2023,16,WR,true,,9.4,12,4,47,0,,,,
00-0035719,D.Samuel,SF,2023,17,WR,true,,18.2,6,5,37,1,,,,
00-0035719,D.Samuel,SF,2023,18,WR,true,,5.2,2,2,21,0,,,,
00-0035719,D.Samuel,SF,2024,1,WR,true,,18.7,9,5,54,0,,,,
00-0035719,D.Samuel,SF,2024,2,WR,true,,18,10,8,110,0,,,,
00-0035719,D.Samuel,SF,2024,4,WR,true,,10.2,5,3,58,0,,,,
00-0035719,D.Samuel,SF,2024,5,WR,true,,3,3,1,11,0,,,,
00-0035719,D.Samuel,SF,2024,6,WR,true,,20.7,5,3,102,1,,,,
00-0035719,D.Samuel,SF,2024,8,WR,true,,12.6,7,4,71,0,,,,
00-0035719,D.Samuel,SF,2024,10,WR,true,,12.6,6,5,62,0,,,,
00-0035719,D.Samuel,SF,2024,11,WR,true,,6.1,7,4,22,0,,,,
00-0035719,D.Samuel,SF,2024,12,WR,true,,3.1,4,1,21,0,,,,
00-0035719,D.Samuel,SF,2024,13,WR,true,,6,5,4,20,0,,,,
00-0035719,D.Samuel,SF,2024,14,WR,true,,5.5,3,2,22,0,,,,
00-0035719,D.Samuel,SF,2024,15,WR,true,,4.9,7,3,16,0,,,,
00-0035719,D.Samuel,SF,2024,16,WR,true,,25.1,9,7,96,1,,,,
00-0035719,D.Samuel,SF,2024,17,WR,true,,9.1,1,1,5,1,,,,
00-0035844,K.Merritt,MIA,2021,9,WR,true,,2.3,3,1,13,0,,,,
00-0035848,D.Harris,IND,2020,6,WR,true,,5.9,3,3,29,0,,,,
00-0035848,D.Harris,IND,2020,9,WR,true,,9.5,4,4,27,0,,,,
00-0035848,D.Harris,IND,2020,10,WR,true,,3.1,1,1,21,0,,,,
00-0035848,D.Harris,IND,2020,11,WR,true,,3,1,1,1,0,,,,
00-0035848,D.Harris,IND,2020,12,WR,true,,1.3,1,1,1,0,,,,
00-0035848,D.Harris,IND,2020,13,WR,true,,-0.3,0,0,0,0,,,,
00-0035864,K.Hinton,DEN,2020,12,WR,true,,-2.78,0,0,0,0,,,,
00-0035864,K.Hinton,DEN,2021,2,WR,true,,2.5,1,1,15,0,,,,
00-0035864,K.Hinton,DEN,2021,4,WR,true,,2.3,3,1,13,0,,,,
00-0035864,K.Hinton,DEN,2021,5,WR,true,,10.5,3,2,25,1,,,,
00-0035864,K.Hinton,DEN,2021,6,WR,true,,8.7,5,5,37,0,,,,
00-0035864,K.Hinton,DEN,2021,7,WR,true,,3.5,2,2,15,0,,,,
00-0035864,K.Hinton,DEN,2021,9,WR,true,,5,1,1,40,0,,,,
00-0035864,K.Hinton,DEN,2021,12,WR,true,,0,1,0,0,0,,,,
00-0035864,K.Hinton,DEN,2021,13,WR,true,,1.7,1,1,7,0,,,,
00-0035864,K.Hinton,DEN,2021,15,WR,true,,0,1,0,0,0,,,,
00-0035864,K.Hinton,DEN,2021,17,WR,true,,4.34,5,2,23,0,,,,
00-0035864,K.Hinton,DEN,2022,2,WR,true,,3,1,1,20,0,,,,
00-0035864,K.Hinton,DEN,2022,3,WR,true,,3.7,1,1,27,0,,,,
00-0035864,K.Hinton,DEN,2022,4,WR,true,,5.9,3,2,39,0,,,,
00-0035864,K.Hinton,DEN,2022,6,WR,true,,1.8,1,1,8,0,,,,
00-0035864,K.Hinton,DEN,2022,7,WR,true,,2.4,1,1,14,0,,,,
00-0035864,K.Hinton,DEN,2022,10,WR,true,,10.2,5,4,62,0,,,,
00-0035864,K.Hinton,DEN,2022,11,WR,true,,8.7,3,3,57,0,,,,
00-0035864,K.Hinton,DEN,2022,12,WR,true,,9.8,9,5,35,0,,,,
00-0035864,K.Hinton,DEN,2022,13,WR,true,,2.1,1,1,11,0,,,,
00-0035864,K.Hinton,DEN,2022,14,WR,true,,8.8,6,5,38,0,,,,
00-0035864,K.Hinton,DEN,2022,17,WR,true,,0,2,0,0,0,,,,
00-0035869,A.Mack,NYG,2020,6,WR,true,,1.1,1,1,1,0,,,,
00-0035869,A.Mack,NYG,2020,9,WR,true,,11.2,5,4,72,0,,,,
00-0035869,A.Mack,NYG,2020,10,WR,true,,1.9,1,1,9,0,,,,
00-0035869,A.Mack,NYG,2020,16,WR,true,,0,3,0,0,0,,,,
00-0035869,A.Mack,NYG,2020,17,WR,true,,1.9,1,1,9,0,,,,
00-0035876,A.Baccellia,ARI,2022,2,WR,true,,3.2,2,2,12,0,,,,
00-0035876,A.Baccellia,ARI,2022,3,WR,true,,3.3,4,2,13,0,,,,
00-0035876,A.Baccellia,ARI,2022,12,WR,true,,1.7,1,1,7,0,,,,
00-0035876,A.Baccellia,ARI,2022,17,WR,true,,1.7,2,1,7,0,,,,
00-0035876,A.Baccellia,ARI,2022,18,WR,true,,1.6,1,1,6,0,,,,
00-0035883,M.Ffrench,LAC,2021,16,WR,true,,0.3,0,0,0,0,,,,
00-0035891,C.White,PIT,2021,3,WR,true,,3.7,2,2,17,0,,,,
00-0035891,C.White,PIT,2021,5,WR,true,,0,1,0,0,0,,,,
00-0035891,C.White,PIT,2021,16,WR,true,,4.6,3,3,16,0,,,,
00-0035891,C.White,PIT,2022,12,WR,true,,1.2,1,1,2,0,,,,
00-0035891,C.White,SEA,2024,9,WR,true,,6.4,3,2,44,0,,,,
00-0035934,T.Jackson,MIN,2023,7,WR,true,,1.7,1,1,7,0,,,,
00-0035934,T.Jackson,MIN,2023,9,WR,true,,3.2,3,1,2,0,,,,
00-0035976,D.Chisena,CAR,2024,13,WR,true,,1.6,1,1,6,0,,,,
00-0035976,D.Chisena,CAR,2024,16,WR,true,,3.3,2,1,23,0,,,,
00-0035976,D.Chisena,CAR,2024,17,WR,true,,1.8,1,1,8,0,,,,
00-0036080,E.Winston,NO,2021,14,WR,true,,1.5,1,1,5,0,,,,
00-0036100,I.Zuber,NE,2020,3,WR,true,,1.3,0,0,0,0,,,,
00-0036100,I.Zuber,NE,2020,4,WR,true,,0.8,0,0,0,0,,,,
00-0036100,I.Zuber,NE,2020,6,WR,true,,2.6,1,1,16,0,,,,
00-0036100,I.Zuber,NE,2020,8,WR,true,,2.3,1,1,13,0,,,,
00-0036110,J.Bradley,CLE,2020,16,WR,true,,11,11,5,60,0,,,,
00-0036110,J.Bradley,CLE,2021,11,WR,true,,6.6,2,2,46,0,,,,
00-0036110,J.Bradley,CLE,2021,12,WR,true,,3.8,2,2,18,0,,,,
00-0036133,J.Proche,BAL,2020,8,WR,true,,0,1,0,0,0,,,,
00-0036133,J.Proche,BAL,2020,11,WR,true,,2.4,1,1,14,0,,,,
00-0036133,J.Proche,BAL,2020,12,WR,true,,0,1,0,0,0,,,,
00-0036133,J.Proche,BAL,2021,3,WR,true,,3.9,1,1,29,0,,,,
00-0036133,J.Proche,BAL,2021,4,WR,true,,12.4,6,5,74,0,,,,
00-0036133,J.Proche,BAL,2021,5,WR,true,,3.5,2,2,15,0,,,,
00-0036133,J.Proche,BAL,2021,6,WR,true,,0,1,0,0,0,,,,
00-0036133,J.Proche,BAL,2021,7,WR,true,,0,1,0,0,0,,,,
00-0036133,J.Proche,BAL,2021,15,WR,true,,1.8,1,1,8,0,,,,
00-0036133,J.Proche,BAL,2021,16,WR,true,,14.6,8,7,76,0,,,,
00-0036133,J.Proche,BAL,2022,5,WR,true,,1.7,2,1,7,0,,,,
00-0036133,J.Proche,BAL,2022,8,WR,true,,5.4,4,3,24,0,,,,
00-0036133,J.Proche,BAL,2022,9,WR,true,,4.2,2,2,22,0,,,,
00-0036133,J.Proche,BAL,2022,11,WR,true,,0,2,0,0,0,,,,
00-0036133,J.Proche,BAL,2022,13,WR,true,,0.9,2,2,9,0,,,,
00-0036133,J.Proche,BAL,2022,15,WR,true,,0,2,0,0,0,,,,
00-0036133,J.Proche,BAL,2022,18,WR,true,,0,3,0,0,0,,,,
00-0036133,J.Proche,CLE,2023,10,WR,true,,0,1,0,0,0,,,,
00-0036133,J.Proche,CLE,2023,18,WR,true,,0,4,0,0,0,,,,
00-0036133,J.Proche,CLE,2024,4,WR,true,,1.3,1,1,3,0,,,,
00-0036133,J.Proche,CLE,2024,14,WR,true,,3.8,2,2,18,0,,,,
00-0036142,I.Wright,WAS,2020,3,WR,true,,7,6,4,24,0,,,,
00-0036142,I.Wright,WAS,2020,4,WR,true,,6.9,5,4,20,0,,,,
00-0036142,I.Wright,WAS,2020,5,WR,true,,1.3,1,1,3,0,,,,
00-0036142,I.Wright,WAS,2020,6,WR,true,,6.6,5,4,25,0,,,,
00-0036142,I.Wright,WAS,2020,9,WR,true,,6,3,3,30,0,,,,
00-0036142,I.Wright,WAS,2020,10,WR,true,,11.9,6,6,59,0,,,,
00-0036142,I.Wright,WAS,2020,11,WR,true,,1.7,1,1,7,0,,,,
00-0036142,I.Wright,WAS,2020,13,WR,true,,1.5,4,1,5,0,,,,
00-0036142,I.Wright,WAS,2020,14,WR,true,,1.9,1,1,9,0,,,,
00-0036142,I.Wright,WAS,2020,15,WR,true,,3.5,2,2,15,0,,,,
00-0036142,I.Wright,WAS,2020,16,WR,true,,0,1,0,0,0,,,,
00-0036165,I.Hodgins,BUF,2022,5,WR,true,,8.1,6,4,41,0,,,,
00-0036165,I.Hodgins,NYG,2022,10,WR,true,,6.1,2,2,41,0,,,,
00-0036165,I.Hodgins,NYG,2022,11,WR,true,,3.9,3,3,29,0,,,,
00-0036165,I.Hodgins,NYG,2022,12,WR,true,,6.1,4,3,31,0,,,,
00-0036165,I.Hodgins,NYG,2022,13,WR,true,,15.4,6,5,44,1,,,,
00-0036165,I.Hodgins,NYG,2022,14,WR,true,,15.8,6,4,38,1,,,,
00-0036165,I.Hodgins,NYG,2022,15,WR,true,,7.7,4,4,37,0,,,,
00-0036165,I.Hodgins,NYG,2022,16,WR,true,,22.9,12,8,89,1,,,,
00-0036165,I.Hodgins,NYG,2022,17,WR,true,,14.2,5,4,42,1,,,,
00-0036165,I.Hodgins,NYG,2023,1,WR,true,,1.4,3,1,24,0,,,,
00-0036165,I.Hodgins,NYG,2023,2,WR,true,,14,5,4,40,1,,,,
00-0036165,I.Hodgins,NYG,2023,3,WR,true,,0,1,0,0,0,,,,
00-0036165,I.Hodgins,NYG,2023,4,WR,true,,5.4,3,3,24,0,,,,
00-0036165,I.Hodgins,NYG,2023,5,WR,true,,3.9,2,2,19,0,,,,
00-0036165,I.Hodgins,NYG,2023,7,WR,true,,3.3,4,2,13,0,,,,
00-0036165,I.Hodgins,NYG,2023,9,WR,true,,0,1,0,0,0,,,,
00-0036165,I.Hodgins,NYG,2023,10,WR,true,,0,2,0,0,0,,,,
00-0036165,I.Hodgins,NYG,2023,11,WR,true,,4.2,3,2,22,0,,,,
00-0036165,I.Hodgins,NYG,2023,12,WR,true,,8.2,1,1,12,1,,,,
00-0036165,I.Hodgins,NYG,2023,14,WR,true,,10.2,2,2,22,1,,,,
00-0036165,I.Hodgins,NYG,2023,15,WR,true,,0,1,0,0,0,,,,
00-0036165,I.Hodgins,NYG,2023,17,WR,true,,2.8,2,1,18,0,,,,
00-0036165,I.Hodgins,NYG,2023,18,WR,true,,6.6,3,3,36,0,,,,
00-0036165,I.Hodgins,NYG,2024,6,WR,true,,1.5,1,1,5,0,,,,
00-0036165,I.Hodgins,NYG,2024,10,WR,true,,1.7,1,1,7,0,,,,
00-0036176,M.Kinsey,TEN,2022,7,WR,true,,1.3,1,1,3,0,,,,
00-0036176,M.Kinsey,TEN,2023,16,WR,true,,1.6,1,1,6,0,,,,
00-0036176,M.Kinsey,TEN,2024,15,WR,true,,2.1,1,1,11,0,,,,
00-0036176,M.Kinsey,TEN,2024,16,WR,true,,1.6,1,1,6,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2020,3,WR,true,,0,2,0,0,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2020,5,WR,true,,1.7,1,1,7,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2020,6,WR,true,,2,0,0,0,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2020,10,WR,true,,0,1,0,0,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2020,11,WR,true,,1.7,1,1,7,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2020,14,WR,true,,0,1,0,0,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2020,16,WR,true,,2.9,1,1,19,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2020,17,WR,true,,0,1,0,0,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,1,WR,true,,2,2,1,10,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,2,WR,true,,1.6,1,1,6,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,3,WR,true,,13.3,4,4,53,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,4,WR,true,,5.9,8,3,29,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,6,WR,true,,5.7,3,3,27,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,8,WR,true,,9.6,3,2,16,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,9,WR,true,,2.4,1,1,14,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,10,WR,true,,2,1,1,10,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,11,WR,true,,17.7,8,7,107,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,12,WR,true,,10.5,6,2,25,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,14,WR,true,,6.1,3,3,31,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,15,WR,true,,7.2,7,4,32,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,16,WR,true,,5.8,3,2,38,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,17,WR,true,,0,2,0,0,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2021,18,WR,true,,17.8,5,4,78,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,1,WR,true,,2.3,2,1,13,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,2,WR,true,,2.3,4,1,13,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,3,WR,true,,7,3,3,40,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,5,WR,true,,9.2,3,2,72,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,7,WR,true,,0,2,0,0,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,9,WR,true,,0,1,0,0,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,10,WR,true,,28.9,8,5,119,2,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,11,WR,true,,4.8,2,2,28,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,12,WR,true,,9.8,6,4,58,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,13,WR,true,,1.4,2,1,4,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,14,WR,true,,11.3,8,3,23,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,15,WR,true,,0,2,0,0,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,16,WR,true,,4.3,3,2,23,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,17,WR,true,,1.4,3,1,4,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,18,WR,true,,0,1,0,0,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,1,WR,true,,9.8,7,4,58,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,2,WR,true,,11.5,3,3,25,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,4,WR,true,,16.1,6,5,51,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,5,WR,true,,1.9,3,1,9,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,6,WR,true,,5.5,4,3,25,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,8,WR,true,,10.3,2,1,33,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,9,WR,true,,3.3,1,1,23,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,10,WR,true,,1.9,4,1,9,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,11,WR,true,,1.7,1,1,7,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,12,WR,true,,8.1,5,4,41,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,13,WR,true,,3.8,3,1,28,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,14,WR,true,,6.8,4,2,28,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2023,15,WR,true,,4.3,2,1,33,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2024,6,WR,true,,7.9,2,1,9,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2024,7,WR,true,,9,4,2,10,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2024,8,WR,true,,11.9,4,2,39,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2024,9,WR,true,,16,6,5,50,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2024,10,WR,true,,6.1,3,3,31,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2024,11,WR,true,,19.7,6,2,117,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2024,12,WR,true,,12.8,5,2,48,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2024,13,WR,true,,21.1,8,3,61,2,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2024,14,WR,true,,2.9,2,1,19,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2024,15,WR,true,,2.9,3,2,9,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2024,16,WR,true,,9.7,4,2,17,1,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2024,17,WR,true,,6.7,6,3,37,0,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2024,18,WR,true,,9,7,4,50,0,,,,
00-0036183,K.Wilkerson,NE,2021,17,WR,true,,20.2,8,4,42,2,,,,
00-0036183,K.Wilkerson,LV,2024,6,WR,true,,9.8,3,2,18,1,,,,
00-0036196,G.Davis,BUF,2020,1,WR,true,,3.6,2,2,16,0,,,,
00-0036196,G.Davis,BUF,2020,2,WR,true,,7.6,1,1,6,1,,,,
00-0036196,G.Davis,BUF,2020,3,WR,true,,12.1,4,4,81,0,,,,
00-0036196,G.Davis,BUF,2020,4,WR,true,,9.6,1,1,26,1,,,,
00-0036196,G.Davis,BUF,2020,5,WR,true,,10.8,9,5,58,0,,,,
00-0036196,G.Davis,BUF,2020,6,WR,true,,1.7,1,1,7,0,,,,
00-0036196,G.Davis,BUF,2020,7,WR,true,,2.1,3,1,11,0,,,,
00-0036196,G.Davis,BUF,2020,8,WR,true,,0,2,0,0,0,,,,
00-0036196,G.Davis,BUF,2020,9,WR,true,,17,5,4,70,1,,,,
00-0036196,G.Davis,BUF,2020,10,WR,true,,0,3,0,0,0,,,,
00-0036196,G.Davis,BUF,2020,12,WR,true,,16.9,4,3,79,1,,,,
00-0036196,G.Davis,BUF,2020,13,WR,true,,15.8,4,3,68,1,,,,
00-0036196,G.Davis,BUF,2020,14,WR,true,,10.9,8,3,19,1,,,,
00-0036196,G.Davis,BUF,2020,15,WR,true,,3.8,5,2,18,0,,,,
00-0036196,G.Davis,BUF,2020,16,WR,true,,6.3,5,3,33,0,,,,
00-0036196,G.Davis,BUF,2020,17,WR,true,,18.7,5,2,107,1,,,,
00-0036196,G.Davis,BUF,2021,1,WR,true,,12,5,2,40,1,,,,
00-0036196,G.Davis,BUF,2021,3,WR,true,,3.3,1,1,23,0,,,,
00-0036196,G.Davis,BUF,2021,4,WR,true,,0,1,0,0,0,,,,
00-0036196,G.Davis,BUF,2021,5,WR,true,,2.6,1,1,16,0,,,,
00-0036196,G.Davis,BUF,2021,6,WR,true,,4.5,2,2,25,0,,,,
00-0036196,G.Davis,BUF,2021,8,WR,true,,12.9,5,4,29,1,,,,
00-0036196,G.Davis,BUF,2021,9,WR,true,,0,2,0,0,0,,,,
00-0036196,G.Davis,BUF,2021,10,WR,true,,13.5,3,3,105,0,,,,
00-0036196,G.Davis,BUF,2021,11,WR,true,,4.7,4,2,27,0,,,,
00-0036196,G.Davis,BUF,2021,12,WR,true,,6.7,3,2,47,0,,,,
00-0036196,G.Davis,BUF,2021,13,WR,true,,11,4,2,30,1,,,,
00-0036196,G.Davis,BUF,2021,14,WR,true,,15.3,8,5,43,1,,,,
00-0036196,G.Davis,BUF,2021,15,WR,true,,25.5,7,5,85,2,,,,
00-0036196,G.Davis,BUF,2021,17,WR,true,,7,3,3,40,0,,,,
00-0036196,G.Davis,BUF,2021,18,WR,true,,6.9,14,3,39,0,,,,
00-0036196,G.Davis,BUF,2022,1,WR,true,,18.8,5,4,88,1,,,,
00-0036196,G.Davis,BUF,2022,3,WR,true,,6.7,6,3,37,0,,,,
00-0036196,G.Davis,BUF,2022,4,WR,true,,2.3,3,1,13,0,,,,
00-0036196,G.Davis,BUF,2022,5,WR,true,,32.1,6,3,171,2,,,,
00-0036196,G.Davis,BUF,2022,6,WR,true,,16.4,6,3,74,1,,,,
00-0036196,G.Davis,BUF,2022,8,WR,true,,5.5,7,2,35,0,,,,
00-0036196,G.Davis,BUF,2022,9,WR,true,,5.3,5,2,33,0,,,,
00-0036196,G.Davis,BUF,2022,10,WR,true,,21.3,10,6,93,1,,,,
00-0036196,G.Davis,BUF,2022,11,WR,true,,11.8,7,5,68,0,,,,
00-0036196,G.Davis,BUF,2022,12,WR,true,,7.8,5,4,38,0,,,,
00-0036196,G.Davis,BUF,2022,13,WR,true,,9.5,7,2,15,1,,,,
00-0036196,G.Davis,BUF,2022,14,WR,true,,6.1,4,3,31,0,,,,
00-0036196,G.Davis,BUF,2022,15,WR,true,,9.6,6,4,56,0,,,,
00-0036196,G.Davis,BUF,2022,16,WR,true,,11.5,6,3,45,1,,,,
00-0036196,G.Davis,BUF,2022,18,WR,true,,6.9,10,3,39,0,,,,
00-0036196,G.Davis,BUF,2023,1,WR,true,,5.2,4,2,32,0,,,,
00-0036196,G.Davis,BUF,2023,2,WR,true,,21.2,7,6,92,1,,,,
